,confessions,categories
362,"Lost a metallic flask bottle, no design, just plain silver metal bottle.  :(
Some dents on the bottom and on the cap.
Lost it in LT19 on 29/3/18 from 11am to 12pm. If you do find any of such bottle,
please return Student service centre in NUS, 
I have already filed for a lost and found claim in NUS. 
Thank you!! 
*I really like that simple bottle flask :(
","Lost and Found
SHARE:"
363,"What are the chances of someone actually taking a laptop and returning it eventually? Lost my laptop (ASUS ROG G501JW) this morning at cementi mall and the best part is, everything happened within 30 minutes. It's pretty obvious whoever took it doesn't want to return it. But I hope she (cuz female toilet) will be nice and return it on Good Friday or even tonite. If anyone see a black laptop with a  'pug yeah' cover' please leave a comment thanks
","Lost and Found
SHARE:"
364,"A USB Stick belonging to Muhammad Alsyaari (A0138****) has been left in the ThinkLab computer RR8B. Hope you get your EE4438 lab report sent in!
","Lost and Found
SHARE:"
365,"I am a year one evergreen. It kind of bothers me (mix of admiration and jealousy) that people whom I believe to be less attractive than me have girlfriends while I don't (lets just say I'm decently attractive in terms of appearance or personality). I dont think I should dive into a relationship for the sake of it, but im becoming less certain. I yearn for a lifelong relationship, but somehow I cant feel love or affection for anyone. It's as if that piece of emotion has disappeared like unused muscles, after a tear. I dont see myself getting attached in the foreseeable future, partly because Im not naturally close to any girl. I wonder how or when will this be resolved. Any advice on that? (or how to feel better)
","Lost and Found, Romance
SHARE:"
366,"I am the person who seems to be referenced in #47632 and maybe #47657. 

Whoever you are, my answer is that while I am very open minded to getting to know you, but unless you leave some identifying characteristic as to who you are, I would not be able to ""ask you out after school"" right? Also, I would prefer that you just walk right up to me and say hi, or leave me a note when I am away from my table. 
","Lost and Found, Rant, Advice
SHARE:"
367,"Hello! I just lost my card holder containing my matric card, printing card and EZLink! Its in a blue michael kors card holder and dropped it on D1 otw to utown. If found please return to me!! You can email me at e0202264@u.nus.edu thanks!!! -Ho Jia Yi
","Lost and Found
SHARE:"
368,"Hi, i lost my black marshall earpiece at ERC-SR10, 23/03, pls comment if you saw it or know where it is. Will be grateful for the help. Thanks in advance
","Lost and Found
SHARE:"
369,"Found an ez-link card on the staircase of Science Library. To the owner, I have pass your card to the library staff at the counter
","Lost and Found
SHARE:"
370,"To the person called vindhya ghaganty A01634*** drop a message here,your wallet has been found 
","Lost and Found
SHARE:"
371,"Hey guys! I've lost my cardholder containing my matric card ending with 248X and ezlink card at Utown at around 3.55pm on 21 March. Anyone who found it please comment thank you!! 
","Lost and Found
SHARE:"
372,"Found a Mazda car key near the sports field on 20th Mar at around 9.30pm. PM me if you are the one who lost it!
","Lost and Found
SHARE:"
373,"Hello, I hope that there’s someone out there who encountered and turned in my planner. It’s a cream-colored planner with rounded corners. Inside is pastel teal and has a lot of writing because I’m extremely forgetful and need to document everything. It may have been lost in either the S16-0307 (FOS) building floor 3 or AS3- 0215. My planner is essentially my lifeline to knowing what I need to do everyday because I have extremely poor working memory. I usually carry the planner everywhere I go, but today I was preoccupied with tough decisions that I needed to make for the near future. Once I found out that I lost my planner, I’ve been in panic and am very anxious. Please please please help me find this planner and turn it in to the security of the S16 building. I’m desperate. This planner means a lot to me. Thank you.
","Lost and Found
SHARE:"
374,"Chew Xin Ying, CELESTE, Admit Term - 2015/16 Sem 1 Undergraduate!
Your Matric Card was found by me in the new science study clusters..Kindly message so that I can pass it to you!!
","Lost and Found
SHARE:"
375,"hey guys i know this is a long shot by far but if anyones seen a card holder anyway in NUS with an ezlink card, a polaroid, and a PGP house card, could you possibly drop a comment? i lost it on 20/03 in the morning, possibly on the way from starbucks in utown to PGP. i'll shout you a coffee if you happen to chance by it. thanks :))
","Lost and Found
SHARE:"
376,"anybody lost an mrt card on A1 today? If you did, tell me how the card looks like in the comments and I'll give it back to you!
","Lost and Found
SHARE:"
377,"Since I'm graduating from NUS soon, here's my final gift. Being a crazy Starbucks consumer, I have left a gold card with over 1500 stars ($1500) wrapped up and hidden in a bush in Utown(within or fairly near SRC). It shouldn't be too hard to find but not too easy either. Have fun finding it you all and  enjoy the coffee for whoever finds it.
","Lost and Found
SHARE:"
378,"Since I'm graduating from NUS soon, here's my final gift. Being a treasure hunt fan since I was a kid, I have left $1500 wrapped up in plastic wrap hidden through camouflage in Utown(within or fairly near the greens). It shouldn't be too hard to find but not too easy either. Have fun finding it you all and don't waste it whoever finds it.
PS: I know it sounds crazy and tbh it is, I guess I'm too crazed a fan of treasure hunts and hence, took this drunk decision. I hope you guys don't ignore this and let my money get found randomly, that would be such a bummer.
","Lost and Found, Nostalgia, Advice
SHARE:"
379,"Probably a long shot, but I lost this waterbottle at SoC or Engineering about a month ago. I've been going crazy finding it and have been to the lost and founds and guard houses to no avail. This waterbottle had sentimental value, so please PM me if you have seen it/ returned it to somewhere! I'll treat you to a drink for sure :) 
","Lost and Found
SHARE:"
380,"Hi! I lost a Silver Sandisk thumbdrive (with a bear sticker on one side of it) in Engin/CLB this week, it is very important that I find it :/ If anyone has chanced upon it please leave a comment here, I will really appreciate it..
","Lost and Found
SHARE:"
381,"This morning, I found a 2GB grey Toshiba Thumbdrive that was left at the E3 printer at engine block. To the owner of this thumbdrive, pls contact me @ e0175609@u.nus.sg
","Lost and Found
SHARE:"
382,"Is it possible to change my major from FASS to Biz (BBA or BBA (Acc))? Any successful story? Assuming that I have taken business modules and I have an excellent grades but my CAP is only average (>4.3). 
","Lost and Found, Rant, Nostalgia, Advice
SHARE:"
383,"Hey! I found this bottle at the Museum bus stop. Dropping it off at the lost and found. :)
","Lost and Found
SHARE:"
384,"I love to party, but my friends in school dont seem to be interested in partying? Any NUS party interest group?
","Lost and Found, Advice
SHARE:"
385,"Hi i may have dropped my surface pro charger alone with my s8 usb-c charger in campus. If you did find anyone of them please drop a comment ! thank you!!
","Lost and Found
SHARE:"
386,"“Why do bad things always happen to good ppl?” - Ross Geller. Please if anyone find my NRIC and ez link card and gym card at yih canteen can lmk. I treat you lunch. I’m a gd person I swear ☹️
","Lost and Found, Rant
SHARE:"
387,"A black card pouch with initial ""XI."", inside contains a gudetama ezlink, sim card, thumbdrive and printing card. It might be at UTAUD1/TPSR2/Fine Food... please comment if you've found it!!
","Lost and Found
SHARE:"
388,"Can anyone comment below if you have found a black pouch with the initial ""J.X"" at utown either TP-SR2/UT-AUD1/Fine food.... inside contains a gudetama ezlink, sim card and printing card! Help
","Lost and Found
SHARE:"
389,"Hey, just putting some feelers out here! If you've found an OCBC Frank card at Fine Food (UTown food court next to Town Plaza) please leave a comment here and I'll PM you! 
","Lost and Found
SHARE:"
390,"Hi, lost my black Ajays earpiece ard Science Canteen 2pm, 12/03, pls comment if you saw it or know where it is tyvm!
","Lost and Found
SHARE:"
391,"Hi guys! I lost my thumbdrive today  (12/3/18) at the medical library at around 1pm. It is black in colour with a polka dot strap and its brand is SONY. There is my name at the back of the thumbdrive. (The thumbdrive looks something similar to that as shown in the image.) If anyone found it, please leave a comment. Thankss!
","Lost and Found
SHARE:"
